index;raw;decoding;original_shape;RandomResizedCrop;RandomHorizontalFlip;ToTensor;Normalize;
35310;404450;2359329;(768, 1024);150561;150561;602145;602145;
35311;147334;1769505;(1024, 576);150561;150561;602145;602145;
35312;272619;2092065;(1024, 681);150561;150561;602145;602145;
35313;212518;2322465;(756, 1024);150561;150561;602145;602145;
35314;153304;1763361;(574, 1024);150561;150561;602145;602145;
35315;728436;3145761;(1024, 1024);150561;150561;602145;602145;
35316;320871;2359329;(1024, 768);150561;150561;602145;602145;
35317;94340;2092065;(1024, 681);150561;150561;602145;602145;
35318;104268;2359329;(1024, 768);150561;150561;602145;602145;
35319;118877;2098209;(1024, 683);150561;150561;602145;602145;
35320;209616;2098209;(683, 1024);150561;150561;602145;602145;
35321;280055;2359329;(1024, 768);150561;150561;602145;602145;
35322;177394;2359329;(1024, 768);150561;150561;602145;602145;
35323;400371;2085921;(679, 1024);150561;150561;602145;602145;
35324;104690;2359329;(768, 1024);150561;150561;602145;602145;
35325;163224;2018337;(1024, 657);150561;150561;602145;602145;
35326;119450;2359329;(1024, 768);150561;150561;602145;602145;
35327;249933;2156577;(1024, 702);150561;150561;602145;602145;
35328;206574;2359329;(1024, 768);150561;150561;602145;602145;
35329;504811;2098209;(683, 1024);150561;150561;602145;602145;
35330;625235;2304033;(1024, 750);150561;150561;602145;602145;
35331;375972;2125857;(1024, 692);150561;150561;602145;602145;
35332;284083;2095137;(1024, 682);150561;150561;602145;602145;
35333;212144;2359329;(1024, 768);150561;150561;602145;602145;
35334;240621;2098209;(1024, 683);150561;150561;602145;602145;
35335;379264;2359329;(1024, 768);150561;150561;602145;602145;
35336;117487;2359329;(1024, 768);150561;150561;602145;602145;
35337;327428;2088993;(1024, 680);150561;150561;602145;602145;
35338;48410;2359329;(1024, 768);150561;150561;602145;602145;
35339;281190;2233377;(727, 1024);150561;150561;602145;602145;
35340;477790;2098209;(1024, 683);150561;150561;602145;602145;
35341;354919;2359329;(1024, 768);150561;150561;602145;602145;
35342;481080;2107425;(1024, 686);150561;150561;602145;602145;
35343;204531;3145761;(1024, 1024);150561;150561;602145;602145;
35344;99071;2359329;(1024, 768);150561;150561;602145;602145;
35345;84500;1714209;(1024, 558);150561;150561;602145;602145;
35346;185299;2359329;(1024, 768);150561;150561;602145;602145;
35347;429414;2359329;(1024, 768);150561;150561;602145;602145;
35348;58700;2359329;(1024, 768);150561;150561;602145;602145;
35349;231285;2359329;(1024, 768);150561;150561;602145;602145;
35350;51588;2359329;(1024, 768);150561;150561;602145;602145;
35351;227521;1769505;(1024, 576);150561;150561;602145;602145;
35352;192133;1769505;(1024, 576);150561;150561;602145;602145;
35353;149903;2095137;(1024, 682);150561;150561;602145;602145;
35354;154509;2472993;(1024, 805);150561;150561;602145;602145;
35355;100423;1769505;(1024, 576);150561;150561;602145;602145;
35356;213303;1766433;(1024, 575);150561;150561;602145;602145;
35357;399671;2359329;(1024, 768);150561;150561;602145;602145;
35358;153545;2359329;(1024, 768);150561;150561;602145;602145;
35359;172148;2359329;(1024, 768);150561;150561;602145;602145;
35360;173240;2359329;(1024, 768);150561;150561;602145;602145;
35361;634526;2092065;(1024, 681);150561;150561;602145;602145;
35362;542628;1701921;(1024, 554);150561;150561;602145;602145;
35363;120414;2995233;(975, 1024);150561;150561;602145;602145;
35364;89828;2020641;(768, 877);150561;150561;602145;602145;
35365;154166;2353185;(1024, 766);150561;150561;602145;602145;
35366;181715;2359329;(1024, 768);150561;150561;602145;602145;
35367;143551;2098209;(1024, 683);150561;150561;602145;602145;
35368;198669;2125857;(1024, 692);150561;150561;602145;602145;
35369;219583;2098209;(683, 1024);150561;150561;602145;602145;
35370;225651;2359329;(1024, 768);150561;150561;602145;602145;
35371;119569;2359329;(1024, 768);150561;150561;602145;602145;
35372;264161;2359329;(1024, 768);150561;150561;602145;602145;
35373;72300;2095137;(1024, 682);150561;150561;602145;602145;
35374;56152;2098209;(1024, 683);150561;150561;602145;602145;
35375;1063384;2626593;(1024, 855);150561;150561;602145;602145;
35376;355031;2359329;(1024, 768);150561;150561;602145;602145;
35377;97241;2098209;(1024, 683);150561;150561;602145;602145;
35378;92346;2098209;(1024, 683);150561;150561;602145;602145;
35379;160041;2343969;(1024, 763);150561;150561;602145;602145;
35380;417040;2052129;(1024, 668);150561;150561;602145;602145;
35381;487726;2104353;(1024, 685);150561;150561;602145;602145;
35382;93935;2359329;(1024, 768);150561;150561;602145;602145;
35383;305794;2939937;(1024, 957);150561;150561;602145;602145;
35384;728271;2279457;(1024, 742);150561;150561;602145;602145;
35385;133537;3145761;(1024, 1024);150561;150561;602145;602145;
35386;187504;2359329;(1024, 768);150561;150561;602145;602145;
35387;314974;2098209;(683, 1024);150561;150561;602145;602145;
35388;319802;2350113;(1024, 765);150561;150561;602145;602145;
35389;239237;2082849;(1024, 678);150561;150561;602145;602145;
35390;197550;2359329;(768, 1024);150561;150561;602145;602145;
35391;809420;2098209;(1024, 683);150561;150561;602145;602145;
35392;103066;2233377;(1024, 727);150561;150561;602145;602145;
35393;496394;2359329;(768, 1024);150561;150561;602145;602145;
35394;422338;3145761;(1024, 1024);150561;150561;602145;602145;
35395;176440;2359329;(1024, 768);150561;150561;602145;602145;
35396;430828;2359329;(1024, 768);150561;150561;602145;602145;
35397;287094;2218017;(722, 1024);150561;150561;602145;602145;
35398;229961;2088993;(1024, 680);150561;150561;602145;602145;
35399;373098;2092065;(1024, 681);150561;150561;602145;602145;
35400;103456;2479137;(1024, 807);150561;150561;602145;602145;
35401;165627;2359329;(768, 1024);150561;150561;602145;602145;
35402;411406;2098209;(1024, 683);150561;150561;602145;602145;
35403;367522;2092065;(1024, 681);150561;150561;602145;602145;
35404;398489;1769505;(1024, 576);150561;150561;602145;602145;
35405;127307;2479137;(807, 1024);150561;150561;602145;602145;
35406;498550;2555937;(1024, 832);150561;150561;602145;602145;
35407;413469;2095137;(1024, 682);150561;150561;602145;602145;
35408;130876;2098209;(683, 1024);150561;150561;602145;602145;
35409;66085;2823201;(1024, 919);150561;150561;602145;602145;
35410;145008;2098209;(683, 1024);150561;150561;602145;602145;
35411;146224;2104353;(1024, 685);150561;150561;602145;602145;
35412;128495;2359329;(1024, 768);150561;150561;602145;602145;
35413;115653;2359329;(1024, 768);150561;150561;602145;602145;
35414;747805;2092065;(1024, 681);150561;150561;602145;602145;
35415;835154;2095137;(1024, 682);150561;150561;602145;602145;
35416;912528;2359329;(1024, 768);150561;150561;602145;602145;
35417;114343;3145761;(1024, 1024);150561;150561;602145;602145;
35418;848859;2098209;(1024, 683);150561;150561;602145;602145;
35419;244289;2359329;(768, 1024);150561;150561;602145;602145;
35420;210421;3145761;(1024, 1024);150561;150561;602145;602145;
35421;321293;2359329;(1024, 768);150561;150561;602145;602145;
35422;113117;2098209;(683, 1024);150561;150561;602145;602145;
35423;89464;1769505;(768, 768);150561;150561;602145;602145;
35424;440385;1769505;(1024, 576);150561;150561;602145;602145;
35425;127318;2098209;(1024, 683);150561;150561;602145;602145;
35426;265511;2196513;(1024, 715);150561;150561;602145;602145;
35427;170455;2359329;(1024, 768);150561;150561;602145;602145;
35428;181479;2098209;(1024, 683);150561;150561;602145;602145;
35429;644558;2740257;(1024, 892);150561;150561;602145;602145;
35430;417893;2098209;(1024, 683);150561;150561;602145;602145;
35431;194805;2098209;(1024, 683);150561;150561;602145;602145;
35432;114371;2085921;(1024, 679);150561;150561;602145;602145;
35433;216905;2095137;(682, 1024);150561;150561;602145;602145;
35434;381994;2359329;(1024, 768);150561;150561;602145;602145;
35435;114485;2030625;(1024, 661);150561;150561;602145;602145;
35436;666708;2098209;(1024, 683);150561;150561;602145;602145;
35437;71896;2098209;(1024, 683);150561;150561;602145;602145;
35438;62625;1978401;(644, 1024);150561;150561;602145;602145;
35439;361884;1714209;(1024, 558);150561;150561;602145;602145;
35440;284124;2092065;(1024, 681);150561;150561;602145;602145;
35441;824828;2540577;(827, 1024);150561;150561;602145;602145;
35442;461737;2098209;(1024, 683);150561;150561;602145;602145;
35443;256013;2359329;(1024, 768);150561;150561;602145;602145;
35444;594305;2359329;(1024, 768);150561;150561;602145;602145;
35445;97918;2098209;(683, 1024);150561;150561;602145;602145;
35446;368025;2359329;(1024, 768);150561;150561;602145;602145;
35447;654997;2245665;(1024, 731);150561;150561;602145;602145;
35448;84349;2359329;(1024, 768);150561;150561;602145;602145;
35449;85493;2088993;(1024, 680);150561;150561;602145;602145;
35450;269055;2098209;(1024, 683);150561;150561;602145;602145;
35451;59657;2098209;(1024, 683);150561;150561;602145;602145;
35452;343649;2356257;(1024, 767);150561;150561;602145;602145;
35453;250503;1969185;(641, 1024);150561;150561;602145;602145;
35454;416135;2359329;(768, 1024);150561;150561;602145;602145;
35455;339248;1367073;(1024, 445);150561;150561;602145;602145;
35456;283812;2101281;(1024, 684);150561;150561;602145;602145;
35457;300459;2098209;(1024, 683);150561;150561;602145;602145;
35458;222232;2098209;(1024, 683);150561;150561;602145;602145;
35459;447519;2101281;(1024, 684);150561;150561;602145;602145;
35460;133166;2350113;(765, 1024);150561;150561;602145;602145;
35461;66727;2359329;(1024, 768);150561;150561;602145;602145;
35462;240231;2516001;(819, 1024);150561;150561;602145;602145;
35463;960690;2092065;(1024, 681);150561;150561;602145;602145;
35464;143903;2359329;(1024, 768);150561;150561;602145;602145;
35465;371619;2423841;(789, 1024);150561;150561;602145;602145;
35466;385155;2359329;(768, 1024);150561;150561;602145;602145;
35467;470203;2092065;(1024, 681);150561;150561;602145;602145;
35468;306003;2359329;(768, 1024);150561;150561;602145;602145;
35469;677249;2098209;(1024, 683);150561;150561;602145;602145;
35470;646316;2088993;(1024, 680);150561;150561;602145;602145;
35471;967909;2472993;(1024, 805);150561;150561;602145;602145;
35472;68694;2359329;(1024, 768);150561;150561;602145;602145;
35473;198241;2359329;(768, 1024);150561;150561;602145;602145;
35474;211223;3145761;(1024, 1024);150561;150561;602145;602145;
35475;408400;2359329;(1024, 768);150561;150561;602145;602145;
35476;92254;1910817;(1024, 622);150561;150561;602145;602145;
35477;449815;2098209;(683, 1024);150561;150561;602145;602145;
35478;737773;2371617;(772, 1024);150561;150561;602145;602145;
35479;135003;2098209;(1024, 683);150561;150561;602145;602145;
35480;119578;2036769;(1024, 663);150561;150561;602145;602145;
35481;415215;2092065;(1024, 681);150561;150561;602145;602145;
35482;445245;2359329;(1024, 768);150561;150561;602145;602145;
35483;145354;2359329;(1024, 768);150561;150561;602145;602145;
35484;254355;3145761;(1024, 1024);150561;150561;602145;602145;
35485;192316;2098209;(1024, 683);150561;150561;602145;602145;
35486;91400;2359329;(1024, 768);150561;150561;602145;602145;
35487;196454;1920033;(1024, 625);150561;150561;602145;602145;
35488;157939;2098209;(1024, 683);150561;150561;602145;602145;
35489;134229;2104353;(1024, 685);150561;150561;602145;602145;
35490;111428;2460705;(801, 1024);150561;150561;602145;602145;
35491;965559;2353185;(1024, 766);150561;150561;602145;602145;
35492;168722;2104353;(1024, 685);150561;150561;602145;602145;
35493;799101;3084321;(1004, 1024);150561;150561;602145;602145;
35494;143473;3145761;(1024, 1024);150561;150561;602145;602145;
35495;76776;2098209;(1024, 683);150561;150561;602145;602145;
35496;688568;2516001;(1024, 819);150561;150561;602145;602145;
35497;321663;2088993;(680, 1024);150561;150561;602145;602145;
35498;112941;2359329;(768, 1024);150561;150561;602145;602145;
35499;422702;2359329;(768, 1024);150561;150561;602145;602145;
35500;283883;2095137;(1024, 682);150561;150561;602145;602145;
35501;684872;2359329;(1024, 768);150561;150561;602145;602145;
35502;370649;2098209;(1024, 683);150561;150561;602145;602145;
35503;625995;2374689;(1024, 773);150561;150561;602145;602145;
35504;143713;2359329;(1024, 768);150561;150561;602145;602145;
35505;805193;2082849;(1024, 678);150561;150561;602145;602145;
35506;680447;2088993;(680, 1024);150561;150561;602145;602145;
35507;889288;2088993;(1024, 680);150561;150561;602145;602145;
35508;348506;2359329;(1024, 768);150561;150561;602145;602145;
35509;74085;2359329;(1024, 768);150561;150561;602145;602145;
35510;333601;2098209;(1024, 683);150561;150561;602145;602145;
35511;342474;2098209;(1024, 683);150561;150561;602145;602145;
35512;258839;2359329;(1024, 768);150561;150561;602145;602145;
35513;567465;2371617;(1024, 772);150561;150561;602145;602145;
35514;357254;2098209;(1024, 683);150561;150561;602145;602145;
35515;134065;3145761;(1024, 1024);150561;150561;602145;602145;
35516;211558;1769505;(1024, 576);150561;150561;602145;602145;
35517;146852;2334753;(1024, 760);150561;150561;602145;602145;
35518;568674;3145761;(1024, 1024);150561;150561;602145;602145;
35519;203990;3145761;(1024, 1024);150561;150561;602145;602145;
35520;396744;2098209;(683, 1024);150561;150561;602145;602145;
35521;406303;2359329;(1024, 768);150561;150561;602145;602145;
35522;168731;2764833;(1024, 900);150561;150561;602145;602145;
35523;160271;2245665;(731, 1024);150561;150561;602145;602145;
35524;202059;3145761;(1024, 1024);150561;150561;602145;602145;
35525;141879;2098209;(1024, 683);150561;150561;602145;602145;
35526;361027;2092065;(1024, 681);150561;150561;602145;602145;
35527;155007;2098209;(1024, 683);150561;150561;602145;602145;
35528;575334;2098209;(1024, 683);150561;150561;602145;602145;
35529;112677;2098209;(1024, 683);150561;150561;602145;602145;
35530;153787;2359329;(1024, 768);150561;150561;602145;602145;
35531;779883;2202657;(1024, 717);150561;150561;602145;602145;
35532;158457;2359329;(1024, 768);150561;150561;602145;602145;
35533;380967;2359329;(1024, 768);150561;150561;602145;602145;
35534;555412;2359329;(1024, 768);150561;150561;602145;602145;
35535;282584;2030625;(1024, 661);150561;150561;602145;602145;
35536;355972;2098209;(683, 1024);150561;150561;602145;602145;
35537;183934;2359329;(1024, 768);150561;150561;602145;602145;
35538;391186;2359329;(1024, 768);150561;150561;602145;602145;
35539;606664;2088993;(1024, 680);150561;150561;602145;602145;
35540;79734;2359329;(1024, 768);150561;150561;602145;602145;
35541;420251;2088993;(1024, 680);150561;150561;602145;602145;
35542;233394;2104353;(685, 1024);150561;150561;602145;602145;
35543;201291;2098209;(1024, 683);150561;150561;602145;602145;
35544;237418;2098209;(1024, 683);150561;150561;602145;602145;
35545;94058;2165793;(1024, 705);150561;150561;602145;602145;
35546;75974;2359329;(1024, 768);150561;150561;602145;602145;
35547;181568;3145761;(1024, 1024);150561;150561;602145;602145;
35548;542923;1886241;(1024, 614);150561;150561;602145;602145;
35549;467402;1769505;(1024, 576);150561;150561;602145;602145;
35550;238075;2098209;(1024, 683);150561;150561;602145;602145;
35551;24308;2574369;(1024, 838);150561;150561;602145;602145;
35552;201267;2101281;(684, 1024);150561;150561;602145;602145;
35553;222859;2359329;(768, 1024);150561;150561;602145;602145;
35554;300928;2359329;(1024, 768);150561;150561;602145;602145;
35555;112495;2092065;(1024, 681);150561;150561;602145;602145;
35556;330703;906273;(1024, 295);150561;150561;602145;602145;
35557;746134;2098209;(1024, 683);150561;150561;602145;602145;
35558;621849;2359329;(1024, 768);150561;150561;602145;602145;
35559;111293;1769505;(1024, 576);150561;150561;602145;602145;
35560;67125;1769505;(768, 768);150561;150561;602145;602145;
35561;416298;1480737;(1024, 482);150561;150561;602145;602145;
35562;200860;1170465;(381, 1024);150561;150561;602145;602145;
35563;559347;2095137;(1024, 682);150561;150561;602145;602145;
35564;587887;2359329;(1024, 768);150561;150561;602145;602145;
35565;253199;2340897;(1024, 762);150561;150561;602145;602145;
35566;352386;2156577;(702, 1024);150561;150561;602145;602145;
35567;920005;2494497;(1024, 812);150561;150561;602145;602145;
35568;275760;2178081;(709, 1024);150561;150561;602145;602145;
35569;340510;2098209;(1024, 683);150561;150561;602145;602145;
35570;129525;2347041;(764, 1024);150561;150561;602145;602145;
35571;441860;2359329;(1024, 768);150561;150561;602145;602145;
35572;233633;2098209;(683, 1024);150561;150561;602145;602145;
35573;744797;2175009;(1024, 708);150561;150561;602145;602145;
35574;171286;2359329;(768, 1024);150561;150561;602145;602145;
35575;60583;2101281;(1024, 684);150561;150561;602145;602145;
35576;152617;2095137;(1024, 682);150561;150561;602145;602145;
35577;425465;2359329;(768, 1024);150561;150561;602145;602145;
35578;452183;2359329;(1024, 768);150561;150561;602145;602145;
35579;238242;2359329;(1024, 768);150561;150561;602145;602145;
35580;463482;2359329;(1024, 768);150561;150561;602145;602145;
35581;870666;2107425;(686, 1024);150561;150561;602145;602145;
35582;346671;2095137;(1024, 682);150561;150561;602145;602145;
35583;750035;2092065;(1024, 681);150561;150561;602145;602145;
35584;164587;2359329;(1024, 768);150561;150561;602145;602145;
35585;135416;2359329;(1024, 768);150561;150561;602145;602145;
35586;112015;2079777;(1024, 677);150561;150561;602145;602145;
35587;336519;2076705;(1024, 676);150561;150561;602145;602145;
35588;226539;2359329;(1024, 768);150561;150561;602145;602145;
35589;159026;1443873;(470, 1024);150561;150561;602145;602145;
35590;127942;2245665;(1024, 731);150561;150561;602145;602145;
35591;256244;2098209;(1024, 683);150561;150561;602145;602145;
35592;291611;1738785;(1024, 566);150561;150561;602145;602145;
35593;163504;2359329;(1024, 768);150561;150561;602145;602145;
35594;176142;2429985;(1024, 791);150561;150561;602145;602145;
35595;108568;2107425;(1024, 686);150561;150561;602145;602145;
35596;157359;2095137;(682, 1024);150561;150561;602145;602145;
35597;208691;2159649;(1024, 703);150561;150561;602145;602145;
35598;724904;2245665;(1024, 731);150561;150561;602145;602145;
35599;125379;2101281;(1024, 684);150561;150561;602145;602145;
35600;725973;2098209;(1024, 683);150561;150561;602145;602145;
35601;87310;2245665;(731, 1024);150561;150561;602145;602145;
35602;255379;2540577;(827, 1024);150561;150561;602145;602145;
35603;115451;2098209;(683, 1024);150561;150561;602145;602145;
35604;639704;2230305;(726, 1024);150561;150561;602145;602145;
35605;385839;2359329;(1024, 768);150561;150561;602145;602145;
35606;221187;2095137;(1024, 682);150561;150561;602145;602145;
35607;147199;2359329;(1024, 768);150561;150561;602145;602145;
35608;210595;2098209;(683, 1024);150561;150561;602145;602145;
35609;196180;2383905;(1024, 776);150561;150561;602145;602145;
35610;175559;2359329;(1024, 768);150561;150561;602145;602145;
35611;250934;2092065;(1024, 681);150561;150561;602145;602145;
35612;407300;2359329;(768, 1024);150561;150561;602145;602145;
35613;241600;2098209;(1024, 683);150561;150561;602145;602145;
35614;139626;1403937;(1024, 457);150561;150561;602145;602145;
35615;579565;2098209;(1024, 683);150561;150561;602145;602145;
35616;477779;2359329;(1024, 768);150561;150561;602145;602145;
35617;118498;2098209;(1024, 683);150561;150561;602145;602145;
35618;158201;2095137;(1024, 682);150561;150561;602145;602145;
35619;676900;2098209;(1024, 683);150561;150561;602145;602145;
35620;129030;2359329;(1024, 768);150561;150561;602145;602145;
35621;137551;2359329;(768, 1024);150561;150561;602145;602145;
35622;244237;2359329;(1024, 768);150561;150561;602145;602145;
35623;416520;2663457;(1024, 867);150561;150561;602145;602145;
35624;363094;2088993;(1024, 680);150561;150561;602145;602145;
35625;245560;2098209;(1024, 683);150561;150561;602145;602145;
35626;326948;2092065;(1024, 681);150561;150561;602145;602145;
35627;273031;2359329;(1024, 768);150561;150561;602145;602145;
35628;635702;2098209;(1024, 683);150561;150561;602145;602145;
35629;560928;2098209;(1024, 683);150561;150561;602145;602145;
35630;366655;2359329;(768, 1024);150561;150561;602145;602145;
35631;185514;3145761;(1024, 1024);150561;150561;602145;602145;
35632;298459;2088993;(1024, 680);150561;150561;602145;602145;
35633;234953;2359329;(1024, 768);150561;150561;602145;602145;
35634;270961;2359329;(1024, 768);150561;150561;602145;602145;
35635;448295;2208801;(1024, 719);150561;150561;602145;602145;
35636;576858;2064417;(1024, 672);150561;150561;602145;602145;
35637;285423;2079777;(1024, 677);150561;150561;602145;602145;
35638;231694;2359329;(1024, 768);150561;150561;602145;602145;
35639;163638;3145761;(1024, 1024);150561;150561;602145;602145;
35640;266870;2092065;(1024, 681);150561;150561;602145;602145;
35641;451456;2187297;(1024, 712);150561;150561;602145;602145;
35642;437700;2098209;(1024, 683);150561;150561;602145;602145;
35643;253573;3145761;(1024, 1024);150561;150561;602145;602145;
35644;378122;2457633;(1024, 800);150561;150561;602145;602145;
35645;261315;3145761;(1024, 1024);150561;150561;602145;602145;
35646;225084;2098209;(1024, 683);150561;150561;602145;602145;
35647;437551;2546721;(1024, 829);150561;150561;602145;602145;
35648;81307;2359329;(1024, 768);150561;150561;602145;602145;
35649;145045;2359329;(1024, 768);150561;150561;602145;602145;
35650;919309;2098209;(1024, 683);150561;150561;602145;602145;
35651;241754;2316321;(1024, 754);150561;150561;602145;602145;
35652;76156;2082849;(1024, 678);150561;150561;602145;602145;
35653;277580;2359329;(1024, 768);150561;150561;602145;602145;
35654;240267;2098209;(1024, 683);150561;150561;602145;602145;
35655;95948;2359329;(1024, 768);150561;150561;602145;602145;
35656;410849;2088993;(680, 1024);150561;150561;602145;602145;
35657;310942;2098209;(1024, 683);150561;150561;602145;602145;
35658;483429;2098209;(1024, 683);150561;150561;602145;602145;
35659;128625;2359329;(1024, 768);150561;150561;602145;602145;
35660;418672;2098209;(1024, 683);150561;150561;602145;602145;
35661;231643;2359329;(1024, 768);150561;150561;602145;602145;
35662;136857;1775649;(578, 1024);150561;150561;602145;602145;
35663;139541;2095137;(1024, 682);150561;150561;602145;602145;
35664;251684;1840161;(1024, 599);150561;150561;602145;602145;
35665;149821;2088993;(1024, 680);150561;150561;602145;602145;
35666;1131839;2088993;(680, 1024);150561;150561;602145;602145;
35667;138577;3145761;(1024, 1024);150561;150561;602145;602145;
35668;228413;2128929;(693, 1024);150561;150561;602145;602145;
35669;251074;2359329;(1024, 768);150561;150561;602145;602145;
35670;113903;2359329;(768, 1024);150561;150561;602145;602145;
35671;46116;2574369;(1024, 838);150561;150561;602145;602145;
35672;429223;2353185;(1024, 766);150561;150561;602145;602145;
35673;442897;2098209;(1024, 683);150561;150561;602145;602145;
35674;144959;3145761;(1024, 1024);150561;150561;602145;602145;
35675;217254;2359329;(1024, 768);150561;150561;602145;602145;
35676;223997;2076705;(1024, 676);150561;150561;602145;602145;
35677;162385;2359329;(1024, 768);150561;150561;602145;602145;
35678;405451;2098209;(1024, 683);150561;150561;602145;602145;
35679;130619;2396193;(780, 1024);150561;150561;602145;602145;
35680;548918;2098209;(1024, 683);150561;150561;602145;602145;
35681;147421;2092065;(681, 1024);150561;150561;602145;602145;
35682;111741;1821729;(1024, 593);150561;150561;602145;602145;
35683;193068;3145761;(1024, 1024);150561;150561;602145;602145;
35684;188637;2088993;(680, 1024);150561;150561;602145;602145;
35685;306144;2359329;(768, 1024);150561;150561;602145;602145;
35686;215594;2098209;(1024, 683);150561;150561;602145;602145;
35687;296463;2359329;(1024, 768);150561;150561;602145;602145;
35688;165633;2359329;(1024, 768);150561;150561;602145;602145;
35689;610353;2359329;(1024, 768);150561;150561;602145;602145;
35690;813880;2095137;(1024, 682);150561;150561;602145;602145;
35691;226589;3145761;(1024, 1024);150561;150561;602145;602145;
35692;109606;2098209;(1024, 683);150561;150561;602145;602145;
35693;283197;2098209;(683, 1024);150561;150561;602145;602145;
35694;71111;1640481;(1024, 534);150561;150561;602145;602145;
35695;195345;3145761;(1024, 1024);150561;150561;602145;602145;
35696;175617;2359329;(1024, 768);150561;150561;602145;602145;
35697;133696;2098209;(1024, 683);150561;150561;602145;602145;
35698;115059;2024481;(659, 1024);150561;150561;602145;602145;
35699;346982;2104353;(1024, 685);150561;150561;602145;602145;
35700;843022;2359329;(1024, 768);150561;150561;602145;602145;
35701;239374;2331681;(1024, 759);150561;150561;602145;602145;
35702;427242;2098209;(683, 1024);150561;150561;602145;602145;
35703;95055;2098209;(1024, 683);150561;150561;602145;602145;
35704;343090;2359329;(1024, 768);150561;150561;602145;602145;
35705;143052;2377761;(1024, 774);150561;150561;602145;602145;
35706;752054;2098209;(1024, 683);150561;150561;602145;602145;
35707;537793;2104353;(1024, 685);150561;150561;602145;602145;
35708;251830;2359329;(768, 1024);150561;150561;602145;602145;
35709;129967;2359329;(1024, 768);150561;150561;602145;602145;
35710;686813;2098209;(1024, 683);150561;150561;602145;602145;
35711;114403;2359329;(1024, 768);150561;150561;602145;602145;
35712;939128;2098209;(1024, 683);150561;150561;602145;602145;
35713;194684;2107425;(1024, 686);150561;150561;602145;602145;
35714;329300;2098209;(1024, 683);150561;150561;602145;602145;
35715;149432;2359329;(768, 1024);150561;150561;602145;602145;
35716;93754;2030625;(1024, 661);150561;150561;602145;602145;
35717;361610;2098209;(1024, 683);150561;150561;602145;602145;
35718;309355;2353185;(1024, 766);150561;150561;602145;602145;
35719;120801;2359329;(768, 1024);150561;150561;602145;602145;
35720;88871;2098209;(1024, 683);150561;150561;602145;602145;
35721;267274;2359329;(1024, 768);150561;150561;602145;602145;
35722;172604;2970657;(1024, 967);150561;150561;602145;602145;
35723;390232;2359329;(768, 1024);150561;150561;602145;602145;
35724;236879;2359329;(1024, 768);150561;150561;602145;602145;
35725;138366;2110497;(1024, 687);150561;150561;602145;602145;
35726;567843;2359329;(768, 1024);150561;150561;602145;602145;
35727;500463;2088993;(680, 1024);150561;150561;602145;602145;
35728;163321;2098209;(683, 1024);150561;150561;602145;602145;
35729;595083;2045985;(666, 1024);150561;150561;602145;602145;
35730;143114;2098209;(683, 1024);150561;150561;602145;602145;
35731;63794;2617377;(1024, 852);150561;150561;602145;602145;
35732;673535;2107425;(686, 1024);150561;150561;602145;602145;
35733;159429;3145761;(1024, 1024);150561;150561;602145;602145;
35734;142267;1769505;(768, 768);150561;150561;602145;602145;
35735;411095;2088993;(680, 1024);150561;150561;602145;602145;
35736;878255;2128929;(1024, 693);150561;150561;602145;602145;
35737;527910;2442273;(1024, 795);150561;150561;602145;602145;
35738;711517;2088993;(1024, 680);150561;150561;602145;602145;
35739;276886;2359329;(1024, 768);150561;150561;602145;602145;
35740;721561;2098209;(1024, 683);150561;150561;602145;602145;
35741;233667;3145761;(1024, 1024);150561;150561;602145;602145;
35742;208747;2359329;(1024, 768);150561;150561;602145;602145;
35743;133156;2359329;(1024, 768);150561;150561;602145;602145;
35744;638845;2098209;(1024, 683);150561;150561;602145;602145;
35745;136090;2380833;(775, 1024);150561;150561;602145;602145;
35746;243178;2359329;(1024, 768);150561;150561;602145;602145;
35747;92317;2088993;(1024, 680);150561;150561;602145;602145;
35748;443277;2359329;(1024, 768);150561;150561;602145;602145;
35749;161942;1959969;(1024, 638);150561;150561;602145;602145;
35750;448373;2098209;(683, 1024);150561;150561;602145;602145;
35751;67352;2098209;(1024, 683);150561;150561;602145;602145;
35752;134674;2359329;(1024, 768);150561;150561;602145;602145;
35753;368229;2359329;(1024, 768);150561;150561;602145;602145;
35754;222740;2107425;(1024, 686);150561;150561;602145;602145;
35755;137831;3145761;(1024, 1024);150561;150561;602145;602145;
35756;156607;2359329;(1024, 768);150561;150561;602145;602145;
35757;179328;1769505;(1024, 576);150561;150561;602145;602145;
35758;189056;2359329;(1024, 768);150561;150561;602145;602145;
35759;94781;1769505;(768, 768);150561;150561;602145;602145;
35760;322668;3145761;(1024, 1024);150561;150561;602145;602145;
35761;162990;1766433;(1024, 575);150561;150561;602145;602145;
35762;1178413;2098209;(1024, 683);150561;150561;602145;602145;
35763;499836;2088993;(1024, 680);150561;150561;602145;602145;
35764;36716;1929249;(1024, 628);150561;150561;602145;602145;
35765;426173;2092065;(1024, 681);150561;150561;602145;602145;
35766;242319;3145761;(1024, 1024);150561;150561;602145;602145;
35767;436033;3022881;(1024, 984);150561;150561;602145;602145;
35768;443193;2359329;(1024, 768);150561;150561;602145;602145;
35769;546413;2359329;(1024, 768);150561;150561;602145;602145;
35770;138822;2359329;(1024, 768);150561;150561;602145;602145;
35771;308287;2359329;(1024, 768);150561;150561;602145;602145;
35772;666378;2359329;(768, 1024);150561;150561;602145;602145;
35773;518403;2359329;(1024, 768);150561;150561;602145;602145;
